route,time_period,forecasted_demand,forecast_confidence,max_capacity,committed_capacity,load_factor,void_capacity,utilization_strategy,planning_comment,pricing_recommendation
DEL-FRA,2026-01-01,175.2177532863746,0.9958987521003996,2394,122.65242730046221,0.05123326119484637,2271.347572699538,Conservative Loading,Stable | High Fixed Cost Exposure | High Delay Risk | Flexible → Conservative Loading,Discount / Spot Pricing
DEL-MUM,2026-01-09,297.8010478201057,0.775472971711292,1800,312.69110021111095,0.17371727789506164,1487.308899788889,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-10,352.0169312516728,0.6654767294512753,1800,316.81523812650556,0.1760084656258364,1483.1847618734944,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-11,239.31950891169976,0.8338149991176871,1800,251.28548435728476,0.1396030468651582,1548.7145156427152,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-12,328.5359638402667,0.7882563811757931,1800,344.96276203228,0.19164597890682222,1455.03723796772,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-13,1091.7101988715033,0.8981683941868186,1800,1146.2957088150786,0.6368309493417104,653.7042911849214,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-14,46.49249469389116,0.3673616352699521,1800,41.84324522450205,0.02324624734694558,1758.156754775498,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-15,253.7094563885109,0.8954051480475769,1800,266.39492920793646,0.14799718289329802,1533.6050707920635,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-16,39.8871143275187,0.3344122157727102,1800,35.89840289476683,0.01994355716375935,1764.1015971052332,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-17,325.1354965413028,0.7532667710513766,1800,341.392271368368,0.18966237298242666,1458.607728631632,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-18,339.66401731159846,0.6732441346822909,1800,305.6976155804386,0.16983200865579923,1494.3023844195613,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-19,2115.643077424124,0.534976283819127,1800,1800.0,1.0,0.0,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-20,1701.893037238645,0.8755858368590574,1800,1786.9876891005774,0.9927709383892097,13.012310899422573,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-21,98.35184536986571,0.6830804503677976,1800,88.51666083287914,0.04917592268493286,1711.483339167121,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-22,33.283331060376554,0.2775501045940932,1800,29.9549979543389,0.01664166553018828,1770.045002045661,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-23,149.35704782340622,0.9606460564161624,1800,156.82490021457653,0.08712494456365363,1643.1750997854235,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-24,82.67163305141042,0.547900228789429,1800,74.40446974626938,0.04133581652570521,1725.5955302537307,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-25,860.8719317452721,0.9454400760264614,1800,903.9155283325358,0.5021752935180754,896.0844716674642,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-26,229.53359890879705,0.7935963200305527,1800,241.0102788542369,0.13389459936346496,1558.989721145763,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-27,127.93595103356904,0.7744336030096425,1800,134.3327485852475,0.07462930476958193,1665.6672514147526,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-28,146.75837275577692,0.8809491807993848,1800,154.09629139356576,0.08560905077420321,1645.9037086064343,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-29,290.86955851142085,0.7994264395447859,1800,305.4130364369919,0.16967390913166217,1494.586963563008,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-30,291.94549427041494,0.7852463222954524,1800,306.5427689839357,0.1703015383244087,1493.4572310160643,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-31,223.21028806703023,0.8835159099388985,1800,234.37080247038176,0.13020600137243432,1565.6291975296183,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-01,360.9053458146808,0.6020239723392965,1800,324.8148112332127,0.1804526729073404,1475.1851887667872,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-02,206.76028205644008,0.9375879759205316,1800,217.09829615926208,0.12061016453292338,1582.9017038407378,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-03,381.1210927208328,0.5833744424094448,1800,343.0089834487495,0.1905605463604164,1456.9910165512506,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-04,1253.2243611374206,0.742859377236978,1800,1127.9019250236786,0.6266121805687104,672.0980749763214,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-05,278.7808225933339,0.7447168346124142,1800,250.9027403340005,0.13939041129666693,1549.0972596659994,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-06,295.8203271500369,0.6840402288339104,1800,266.23829443503325,0.14791016357501846,1533.7617055649666,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-07,487.7993708712601,0.6069187819719051,1800,439.0194337841341,0.24389968543563006,1360.980566215866,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-08,1653.6229373343162,0.7453286001586243,1800,1488.2606436008846,0.826811468667158,311.7393563991154,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-09,1761.3105249852574,0.9774582077371292,1800,1800.0,1.0,0.0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-10,412.5928092494887,0.5542258793047384,1800,371.3335283245398,0.20629640462474436,1428.6664716754601,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-11,348.42025755484843,0.7104609569142097,1800,313.5782317993636,0.17421012877742423,1486.4217682006365,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-12,71.65234460727487,0.5358550290725729,1800,64.48711014654738,0.03582617230363743,1735.5128898534526,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-13,425.8984435323005,0.5842618062063278,1800,383.3085991790705,0.21294922176615028,1416.6914008209296,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-14,169.66087108265782,0.9921457476676796,1800,178.14391463679073,0.09896884146488373,1621.8560853632093,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-15,1005.021919599689,0.8902340372259234,1800,1055.2730155796735,0.5862627864331519,744.7269844203265,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-16,114.27863856259027,0.8174143077206673,1800,119.9925704907198,0.066662539161511,1680.0074295092802,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-17,201.07392936585532,0.8655340669479276,1800,211.1276258341481,0.11729312546341561,1588.8723741658519,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-18,2277.4520935563146,0.7497526398806872,1800,1800.0,1.0,0.0,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-19,1787.9135805779192,0.7739456179524112,1800,1800.0,1.0,0.0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-20,237.29672119407772,0.8871002118778559,1800,249.1615572537816,0.13842308736321202,1550.8384427462183,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-21,287.16027880738187,0.865236454165015,1800,301.518292747751,0.16751016263763943,1498.481707252249,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-22,254.7651438616328,0.8696091440214357,1800,267.50340105471446,0.14861300058595248,1532.4965989452855,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-23,1853.9167456763505,0.814777953076375,1800,1800.0,1.0,0.0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-24,2246.030804403234,0.750784340114253,1800,1800.0,1.0,0.0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-25,312.59614629500373,0.6752981000454661,1800,281.33653166550334,0.15629807314750185,1518.6634683344967,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-26,312.7428315130049,0.7298764631722442,1800,281.4685483617044,0.15637141575650243,1518.5314516382955,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-27,103.37603853650296,0.718983881649049,1800,93.03843468285267,0.051688019268251485,1706.9615653171472,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-28,247.36844792996243,0.8414792641826743,1800,259.7368703264606,0.1442982612924781,1540.2631296735394,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-03-01,187.1845509591895,0.9330858701009898,1800,196.54377850714897,0.1091909880595272,1603.456221492851,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-01,232.1071021724004,0.8987552878696281,1800,243.71245728102042,0.1353958096005669,1556.2875427189797,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-02,222.61822070377409,0.9680984700514652,1800,233.7491317389628,0.12986062874386822,1566.250868261037,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-03,133.62374607526516,0.8442612341274754,1800,140.30493337902843,0.07794718521057135,1659.6950666209716,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-04,240.99479257448223,0.8736240385175007,1800,253.04453220320636,0.14058029566844799,1546.9554677967935,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-05,76.1685897479735,0.5501349063140579,1800,68.55173077317615,0.03808429487398675,1731.4482692268239,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-06,445.2099544935522,0.5753143549245693,1800,400.68895904419696,0.22260497724677608,1399.311040955803,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-07,407.3716948100071,0.6507601184747329,1800,366.6345253290064,0.20368584740500356,1433.3654746709935,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-08,1367.7398580670113,0.7977183351202674,1800,1436.1268509703618,0.7978482505390899,363.87314902963817,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-09,291.2624296395722,0.7695330248780556,1800,305.8255511215508,0.16990308395641712,1494.1744488784493,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-10,113.7749145233568,0.7997760989746538,1800,119.46366024952465,0.06636870013862481,1680.5363397504752,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-11,212.1710139789072,0.9239866520966372,1800,222.7795646778526,0.12376642482102922,1577.2204353221473,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-12,895.1483643632666,0.9942468972190236,1800,939.90578258143,0.5221698792119056,860.09421741857,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-13,975.6090194273733,0.8526865048390374,1800,1024.3894703987419,0.5691052613326344,775.6105296012581,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-14,198.2341843377954,0.999679728983793,1800,208.1458935546852,0.11563660753038066,1591.8541064453148,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-15,369.624918659387,0.781366451084028,1800,388.1061645923564,0.21561453588464244,1411.8938354076436,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-16,351.9409755627274,0.6277694701834391,1800,316.74687800645466,0.1759704877813637,1483.2531219935454,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-17,89.09068498878088,0.6124233261851779,1800,80.1816164899028,0.04454534249439044,1719.8183835100972,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-18,254.57584841547924,0.8293737416327677,1800,267.3046408362532,0.1485025782423629,1532.6953591637468,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-19,436.3876947460827,0.7474663498765519,1800,392.74892527147443,0.21819384737304134,1407.2510747285255,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-20,316.69700676562724,0.6495457093171256,1800,285.0273060890645,0.15834850338281362,1514.9726939109355,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-21,1105.4403607153488,0.9971415092222644,1800,1160.7123787511164,0.6448402104172869,639.2876212488836,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-22,425.488124904968,0.5912505344291517,1800,382.9393124144712,0.212744062452484,1417.0606875855287,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-23,1946.2321714474945,0.8991403234932479,1800,1800.0,1.0,0.0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-24,389.91697795829344,0.6047713395598625,1800,350.9252801624641,0.19495848897914672,1449.074719837536,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-25,1594.3489996764497,0.9381308981659982,1800,1674.0664496602722,0.930036916477929,125.93355033972784,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-26,251.7566848540028,0.8441583931654713,1800,264.3445190967029,0.14685806616483496,1535.655480903297,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-27,784.8925140393508,0.9515265699310737,1800,824.1371397413184,0.4578539665229547,975.8628602586816,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-28,145.40337282120186,0.8071101515125731,1800,152.67354146226197,0.0848186341457011,1647.326458537738,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-29,646.4114940583222,0.7888743026932441,1800,678.7320687612383,0.3770733715340213,1121.2679312387618,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-30,162.56496890507486,0.9731413700229832,1800,170.6932173503286,0.094829565194627,1629.3067826496713,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-31,242.3576149822615,0.7884072808432847,1800,254.4754957313746,0.14137527540631922,1545.5245042686254,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-01,68.88576068485759,0.5180314306541867,1800,61.99718461637183,0.034442880342428796,1738.002815383628,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-02,75.7717600569784,0.6079444374472763,1800,68.19458405128056,0.0378858800284892,1731.8054159487194,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-03,232.7120884455107,0.960629220130782,1800,244.34769286778624,0.13574871825988125,1555.6523071322138,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-04,455.71257670956896,0.6903629618966904,1800,410.1413190386121,0.2278562883547845,1389.858680961388,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-05,258.4207110172983,0.7679339605799517,1800,271.3417465681632,0.15074541476009068,1528.6582534318368,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-06,298.0526691700748,0.6385017730701896,1800,268.2474022530673,0.1490263345850374,1531.7525977469327,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-07,421.6050647170758,0.6912384273007256,1800,379.4445582453682,0.2108025323585379,1420.5554417546318,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-08,102.4852039000844,0.7110081361544955,1800,92.23668351007596,0.0512426019500422,1707.7633164899241,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-09,383.8900233188586,0.7333958964112506,1800,345.5010209869727,0.1919450116594293,1454.4989790130273,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-10,373.0633056258527,0.5245315201189706,1800,335.7569750632674,0.18653165281292636,1464.2430249367326,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-11,323.7077047388621,0.6870320359581685,1800,291.3369342649759,0.16185385236943106,1508.663065735024,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-12,211.4640225158103,0.9236941826659334,1800,222.03722364160083,0.12335401313422269,1577.9627763583992,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-13,1807.94777169762,0.6582645490314993,1800,1627.152994527858,0.90397388584881,172.84700547214197,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-14,965.6030002271766,0.7922675307118134,1800,1013.8831502385354,0.5632684167991864,786.1168497614646,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-15,403.91527817999423,0.6872421704876721,1800,363.5237503619948,0.20195763908999712,1436.4762496380051,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-16,270.44764701639923,0.7335757018256444,1800,243.40288231475932,0.13522382350819961,1556.5971176852406,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-17,219.6530812958729,0.8806428217768167,1800,230.63573536066656,0.1281309640892592,1569.3642646393334,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-18,305.2205571923815,0.7555262911196675,1800,320.4815850520006,0.1780453250288892,1479.5184149479994,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-19,2276.849386089346,0.7740368865497327,1800,1800.0,1.0,0.0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-20,214.8030710821781,0.9404029125741314,1800,225.543224636287,0.12530179146460388,1574.456775363713,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-21,173.48926993715787,0.965614018686307,1800,182.16373343401577,0.10120207413000876,1617.8362665659843,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-22,373.2647324307774,0.5298978380211494,1800,335.9382591876997,0.18663236621538873,1464.0617408123003,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-23,242.2139448967693,0.9098264880581136,1800,254.32464214160777,0.14129146785644875,1545.6753578583923,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-24,1813.7844822605864,0.970282642974452,1800,1800.0,1.0,0.0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-25,279.1051103232076,0.7434048261435817,1800,251.19459929088686,0.1395525551616038,1548.8054007091132,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-02-26,2193.2495269506385,0.8686854286605996,1800,1800.0,1.0,0.0,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-27,278.5779095569557,0.7986915624782566,1800,292.5068050348035,0.16250378057489084,1507.4931949651964,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-02-28,348.35170527173244,0.748269302443208,1800,313.5165347445592,0.1741758526358662,1486.483465255441,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-03-01,383.906276560917,0.6378712136249595,1800,345.5156489048253,0.19195313828045849,1454.4843510951746,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-01,238.95155460470025,0.9413880123130124,1800,250.89913233493527,0.13938840685274181,1549.1008676650647,Maximize Utilization,Stable | High Fixed Cost Exposure | Low Delay Risk | Locked → Maximize Utilization,Premium / Priority Pricing
DEL-MUM,2026-01-02,92.82350931673602,0.5803896049801482,1800,83.54115838506242,0.04641175465836801,1716.4588416149377,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
DEL-MUM,2026-01-03,-2.004455573450798,0.0,1800,-1.8040100161057182,0.0,1801.8040100161056,Balanced Allocation,Volatile | High Fixed Cost Exposure | Low Delay Risk | Locked → Balanced Allocation,Standard Contract Pricing
