customer_id,sku_id,route,time_period,base_demand,forecasted_demand,forecast_confidence
CUST1,SKU1,DEL-MUM,2026-01-05,172.2,272.6465419281796,0.7897673197516806
CUST1,SKU1,DEL-MUM,2026-01-06,154.3,67.08463057924826,0.5128206659463281
CUST1,SKU1,DEL-MUM,2026-01-07,185.0,467.1945991283049,0.6843447176953277
CUST1,SKU1,DEL-MUM,2026-01-08,177.1,353.47502694004794,0.6567851679845811
CUST1,SKU1,DEL-MUM,2026-01-09,177.1,297.8010478201057,0.775472971711292
CUST1,SKU1,DEL-MUM,2026-01-10,175.5,352.0169312516728,0.6654767294512753
CUST1,SKU1,DEL-MUM,2026-01-11,171.7,239.31950891169976,0.8338149991176871
CUST1,SKU1,DEL-MUM,2026-01-12,175.9,328.5359638402667,0.7882563811757931
CUST1,SKU1,DEL-MUM,2026-01-13,228.5,1091.7101988715033,0.8981683941868186
CUST1,SKU1,DEL-MUM,2026-01-14,155.2,46.49249469389116,0.36736163526995214
CUST1,SKU1,DEL-MUM,2026-01-15,173.1,253.7094563885109,0.8954051480475769
CUST1,SKU1,DEL-MUM,2026-01-16,155.0,39.8871143275187,0.3344122157727102
CUST1,SKU1,DEL-MUM,2026-01-17,177.9,325.13549654130276,0.7532667710513766
CUST1,SKU1,DEL-MUM,2026-01-18,182.6,339.66401731159846,0.6732441346822909
CUST1,SKU1,DEL-MUM,2026-01-19,202.3,2115.643077424124,0.534976283819127
CUST1,SKU1,DEL-MUM,2026-01-20,226.8,1701.8930372386453,0.8755858368590574
CUST1,SKU1,DEL-MUM,2026-01-21,159.7,98.35184536986571,0.6830804503677976
CUST1,SKU1,DEL-MUM,2026-01-22,154.3,33.283331060376554,0.27755010459409324
CUST1,SKU1,DEL-MUM,2026-01-23,157.3,149.35704782340622,0.9606460564161623
CUST1,SKU1,DEL-MUM,2026-01-24,156.2,82.67163305141042,0.547900228789429
CUST1,SKU1,DEL-MUM,2026-01-25,223.0,860.8719317452721,0.9454400760264614
CUST1,SKU1,DEL-MUM,2026-01-26,170.0,229.53359890879705,0.7935963200305527
CUST1,SKU1,DEL-MUM,2026-01-27,158.9,127.93595103356904,0.7744336030096425
CUST1,SKU1,DEL-MUM,2026-01-28,158.8,146.75837275577692,0.8809491807993848
CUST1,SKU1,DEL-MUM,2026-01-29,171.3,290.86955851142085,0.7994264395447859
CUST1,SKU1,DEL-MUM,2026-01-30,174.6,291.94549427041494,0.7852463222954524
CUST1,SKU1,DEL-MUM,2026-01-31,170.3,223.21028806703026,0.8835159099388985
CUST1,SKU1,DEL-MUM,2026-02-01,182.9,360.90534581468074,0.6020239723392965
CUST1,SKU1,DEL-MUM,2026-02-02,165.2,206.76028205644008,0.9375879759205317
CUST1,SKU1,DEL-MUM,2026-02-03,182.2,381.1210927208328,0.5833744424094448
CUST1,SKU1,DEL-MUM,2026-02-04,205.4,1253.2243611374206,0.742859377236978
CUST1,SKU1,DEL-MUM,2026-02-05,176.8,278.7808225933339,0.7447168346124142
CUST1,SKU1,DEL-MUM,2026-02-06,175.6,295.8203271500369,0.6840402288339104
CUST1,SKU1,DEL-MUM,2026-02-07,184.8,487.7993708712601,0.6069187819719051
CUST1,SKU1,DEL-MUM,2026-02-08,230.4,1653.6229373343162,0.7453286001586243
CUST1,SKU1,DEL-MUM,2026-02-09,218.4,1761.3105249852574,0.9774582077371293
CUST1,SKU1,DEL-MUM,2026-02-10,182.6,412.59280924948865,0.5542258793047384
CUST1,SKU1,DEL-MUM,2026-02-11,177.2,348.42025755484843,0.7104609569142097
CUST1,SKU1,DEL-MUM,2026-02-12,157.0,71.65234460727487,0.5358550290725729
CUST1,SKU1,DEL-MUM,2026-02-13,185.3,425.8984435323005,0.5842618062063278
CUST1,SKU1,DEL-MUM,2026-02-14,165.1,169.66087108265782,0.9921457476676795
CUST1,SKU1,DEL-MUM,2026-02-15,226.1,1005.021919599689,0.8902340372259234
CUST1,SKU1,DEL-MUM,2026-02-16,159.0,114.27863856259029,0.8174143077206673
CUST1,SKU1,DEL-MUM,2026-02-17,166.8,201.07392936585535,0.8655340669479276
CUST1,SKU1,DEL-MUM,2026-02-18,205.7,2277.4520935563146,0.7497526398806872
CUST1,SKU1,DEL-MUM,2026-02-19,233.0,1787.9135805779192,0.7739456179524112
CUST1,SKU1,DEL-MUM,2026-02-20,168.0,237.29672119407775,0.8871002118778559
CUST1,SKU1,DEL-MUM,2026-02-21,171.7,287.16027880738187,0.865236454165015
CUST1,SKU1,DEL-MUM,2026-02-22,172.8,254.7651438616328,0.8696091440214357
CUST1,SKU1,DEL-MUM,2026-02-23,221.6,1853.9167456763503,0.814777953076375
CUST1,SKU1,DEL-MUM,2026-02-24,229.0,2246.030804403234,0.750784340114253
CUST1,SKU1,DEL-MUM,2026-02-25,170.4,312.59614629500373,0.6752981000454661
CUST1,SKU1,DEL-MUM,2026-02-26,175.8,312.7428315130049,0.7298764631722442
CUST1,SKU1,DEL-MUM,2026-02-27,158.9,103.37603853650296,0.718983881649049
CUST1,SKU1,DEL-MUM,2026-02-28,170.0,247.36844792996243,0.8414792641826743
CUST1,SKU1,DEL-MUM,2026-03-01,168.7,187.1845509591895,0.9330858701009898
CUST1,SKU2,DEL-MUM,2026-01-01,169.8,232.1071021724004,0.8987552878696281
CUST1,SKU2,DEL-MUM,2026-01-02,169.7,222.61822070377406,0.9680984700514653
CUST1,SKU2,DEL-MUM,2026-01-03,161.6,133.62374607526516,0.8442612341274754
CUST1,SKU2,DEL-MUM,2026-01-04,171.1,240.99479257448223,0.8736240385175007
CUST1,SKU2,DEL-MUM,2026-01-05,158.2,76.1685897479735,0.5501349063140579
CUST1,SKU2,DEL-MUM,2026-01-06,186.5,445.2099544935522,0.5753143549245693
CUST1,SKU2,DEL-MUM,2026-01-07,183.8,407.3716948100071,0.6507601184747329
CUST1,SKU2,DEL-MUM,2026-01-08,229.3,1367.7398580670113,0.7977183351202674
CUST1,SKU2,DEL-MUM,2026-01-09,174.0,291.2624296395722,0.7695330248780556
CUST1,SKU2,DEL-MUM,2026-01-10,158.5,113.77491452335681,0.7997760989746538
CUST1,SKU2,DEL-MUM,2026-01-11,167.8,212.17101397890718,0.9239866520966372
CUST1,SKU2,DEL-MUM,2026-01-12,222.6,895.1483643632666,0.9942468972190236
CUST1,SKU2,DEL-MUM,2026-01-13,234.8,975.6090194273731,0.8526865048390374
CUST1,SKU2,DEL-MUM,2026-01-14,167.4,198.2341843377954,0.999679728983793
CUST1,SKU2,DEL-MUM,2026-01-15,181.8,369.624918659387,0.781366451084028
CUST1,SKU2,DEL-MUM,2026-01-16,180.0,351.9409755627274,0.6277694701834391
CUST1,SKU2,DEL-MUM,2026-01-17,157.7,89.09068498878088,0.6124233261851779
CUST1,SKU2,DEL-MUM,2026-01-18,171.5,254.57584841547924,0.8293737416327677
CUST1,SKU2,DEL-MUM,2026-01-19,185.0,436.3876947460827,0.7474663498765519
CUST1,SKU2,DEL-MUM,2026-01-20,180.1,316.69700676562724,0.6495457093171256
CUST1,SKU2,DEL-MUM,2026-01-21,221.5,1105.4403607153488,0.9971415092222644
CUST1,SKU2,DEL-MUM,2026-01-22,186.0,425.48812490496795,0.5912505344291517
CUST1,SKU2,DEL-MUM,2026-01-23,216.2,1946.2321714474942,0.8991403234932479
CUST1,SKU2,DEL-MUM,2026-01-24,181.5,389.91697795829344,0.6047713395598625
CUST1,SKU2,DEL-MUM,2026-01-25,220.4,1594.3489996764497,0.9381308981659982
CUST1,SKU2,DEL-MUM,2026-01-26,172.0,251.7566848540028,0.8441583931654713
CUST1,SKU2,DEL-MUM,2026-01-27,214.3,784.8925140393508,0.9515265699310737
CUST1,SKU2,DEL-MUM,2026-01-28,162.1,145.40337282120186,0.8071101515125731
CUST1,SKU2,DEL-MUM,2026-01-29,207.7,646.4114940583222,0.7888743026932441
CUST1,SKU2,DEL-MUM,2026-01-30,165.1,162.56496890507486,0.9731413700229833
CUST1,SKU2,DEL-MUM,2026-01-31,172.0,242.3576149822615,0.7884072808432847
CUST1,SKU2,DEL-MUM,2026-02-01,155.8,68.88576068485759,0.5180314306541867
CUST1,SKU2,DEL-MUM,2026-02-02,155.7,75.7717600569784,0.6079444374472763
CUST1,SKU2,DEL-MUM,2026-02-03,170.4,232.7120884455107,0.9606292201307819
CUST1,SKU2,DEL-MUM,2026-02-04,184.1,455.71257670956896,0.6903629618966904
CUST1,SKU2,DEL-MUM,2026-02-05,173.6,258.4207110172983,0.7679339605799517
CUST1,SKU2,DEL-MUM,2026-02-06,175.2,298.0526691700748,0.6385017730701896
CUST1,SKU2,DEL-MUM,2026-02-07,185.8,421.6050647170758,0.6912384273007256
CUST1,SKU2,DEL-MUM,2026-02-08,158.9,102.4852039000844,0.7110081361544955
CUST1,SKU2,DEL-MUM,2026-02-09,186.7,383.8900233188586,0.7333958964112506
CUST1,SKU2,DEL-MUM,2026-02-10,181.4,373.0633056258527,0.5245315201189706
CUST1,SKU2,DEL-MUM,2026-02-11,179.2,323.7077047388621,0.6870320359581685
CUST1,SKU2,DEL-MUM,2026-02-12,167.7,211.4640225158103,0.9236941826659334
CUST1,SKU2,DEL-MUM,2026-02-13,205.2,1807.9477716976198,0.6582645490314993
CUST1,SKU2,DEL-MUM,2026-02-14,210.7,965.6030002271766,0.7922675307118134
CUST1,SKU2,DEL-MUM,2026-02-15,182.4,403.91527817999423,0.6872421704876721
CUST1,SKU2,DEL-MUM,2026-02-16,173.3,270.44764701639923,0.7335757018256444
CUST1,SKU2,DEL-MUM,2026-02-17,168.0,219.65308129587294,0.8806428217768167
CUST1,SKU2,DEL-MUM,2026-02-18,174.7,305.2205571923815,0.7555262911196675
CUST1,SKU2,DEL-MUM,2026-02-19,228.7,2276.849386089346,0.7740368865497327
CUST1,SKU2,DEL-MUM,2026-02-20,170.6,214.80307108217806,0.9404029125741314
CUST1,SKU2,DEL-MUM,2026-02-21,164.8,173.48926993715787,0.965614018686307
CUST1,SKU2,DEL-MUM,2026-02-22,181.6,373.2647324307774,0.5298978380211494
CUST1,SKU2,DEL-MUM,2026-02-23,166.2,242.2139448967693,0.9098264880581135
CUST1,SKU2,DEL-MUM,2026-02-24,216.8,1813.7844822605866,0.9702826429744519
CUST1,SKU2,DEL-MUM,2026-02-25,172.7,279.1051103232076,0.7434048261435817
CUST1,SKU2,DEL-MUM,2026-02-26,208.7,2193.2495269506385,0.8686854286605996
CUST1,SKU2,DEL-MUM,2026-02-27,169.9,278.5779095569557,0.7986915624782566
CUST1,SKU2,DEL-MUM,2026-02-28,182.4,348.35170527173244,0.748269302443208
CUST1,SKU2,DEL-MUM,2026-03-01,182.2,383.906276560917,0.6378712136249595
CUST1,SKU3,DEL-MUM,2026-01-01,132.9,238.95155460470022,0.9413880123130123
CUST1,SKU3,DEL-MUM,2026-01-02,127.6,92.82350931673602,0.5803896049801482
CUST1,SKU3,DEL-MUM,2026-01-03,117.0,-2.004455573450798,0.0
CUST1,SKU3,DEL-MUM,2026-01-04,124.4,136.665379952654,0.790808471111309
CUST1,SKU3,DEL-MUM,2026-01-05,112.8,-75.90940086464411,0.0
CUST1,SKU3,DEL-MUM,2026-01-06,126.2,96.2613179761376,0.6126579675814354
CUST1,SKU3,DEL-MUM,2026-01-07,119.6,50.86868913279392,0.40548182066347704
CUST1,SKU3,DEL-MUM,2026-01-08,114.1,-52.95135008139863,0.0
CUST1,SKU3,DEL-MUM,2026-01-09,129.6,191.06602428974003,0.9635841103109171
CUST1,SKU3,DEL-MUM,2026-01-10,135.1,234.40020865230036,0.7228392522153142
CUST1,SKU3,DEL-MUM,2026-01-11,123.0,95.2294552440049,0.6798250797387931
CUST1,SKU3,DEL-MUM,2026-01-12,123.6,116.23289691386287,0.823970357550134
CUST1,SKU3,DEL-MUM,2026-01-13,165.8,1995.6328560681204,0.9773775812969763
CUST1,SKU3,DEL-MUM,2026-01-14,129.3,195.87084156878717,0.9827255252973888
CUST1,SKU3,DEL-MUM,2026-01-15,135.3,333.7306292642998,0.7776712701283538
CUST1,SKU3,DEL-MUM,2026-01-16,169.6,1076.7961403098125,0.9720227679432807
CUST1,SKU3,DEL-MUM,2026-01-17,115.8,-23.244032777071368,0.0
CUST1,SKU3,DEL-MUM,2026-01-18,159.8,1550.6508177712071,0.7708117771956944
CUST1,SKU3,DEL-MUM,2026-01-19,165.2,1543.1304767164152,0.8960297074803353
CUST1,SKU3,DEL-MUM,2026-01-20,117.2,30.559304506579338,0.2568419528683241
CUST1,SKU3,DEL-MUM,2026-01-21,153.1,791.2472877170924,0.6574734280315037
CUST1,SKU3,DEL-MUM,2026-01-22,135.3,269.66238393275063,0.7690532310389924
CUST1,SKU3,DEL-MUM,2026-01-23,126.9,107.43387383256874,0.7909624730651883
CUST1,SKU3,DEL-MUM,2026-01-24,121.6,112.4379682798579,0.7336031267355889
CUST1,SKU3,DEL-MUM,2026-01-25,118.1,24.003997152404395,0.2106606931268623
CUST1,SKU3,DEL-MUM,2026-01-26,124.0,116.82088459427365,0.7223186863518065
CUST1,SKU3,DEL-MUM,2026-01-27,127.2,154.46622462105296,0.8979221165433009
CUST1,SKU3,DEL-MUM,2026-01-28,122.4,70.99866726548146,0.5378223548627021
CUST1,SKU3,DEL-MUM,2026-01-29,121.6,59.995100907577864,0.4585697487745577
CUST1,SKU3,DEL-MUM,2026-01-30,130.0,216.24740700557692,0.8360468589137645
CUST1,SKU3,DEL-MUM,2026-01-31,118.2,8.754289386141352,0.07547407725113875
CUST1,SKU3,DEL-MUM,2026-02-01,133.8,260.43354132559597,0.8536477173422823
CUST1,SKU3,DEL-MUM,2026-02-02,116.4,8.49248792652179,0.07849033936241379
CUST1,SKU3,DEL-MUM,2026-02-03,124.4,119.12860048638919,0.7392971307937755
CUST1,SKU3,DEL-MUM,2026-02-04,156.8,1444.1492402092315,0.7491426483539846
CUST1,SKU3,DEL-MUM,2026-02-05,118.3,31.162887309978544,0.26062263364682214
CUST1,SKU3,DEL-MUM,2026-02-06,119.2,45.11387692374933,0.349751206740313
CUST1,SKU3,DEL-MUM,2026-02-07,129.3,159.0573148083996,0.960451910987492
CUST1,SKU3,DEL-MUM,2026-02-08,118.9,36.911466467162825,0.299783437625193
CUST1,SKU3,DEL-MUM,2026-02-09,122.1,52.437669216029576,0.4253411474151435
CUST1,SKU3,DEL-MUM,2026-02-10,119.4,25.246150046933394,0.18837944549227492
CUST1,SKU3,DEL-MUM,2026-02-11,127.8,199.18720034800998,0.950358702033591
CUST1,SKU3,DEL-MUM,2026-02-12,129.0,186.24405422625597,0.9326235891470186
CUST1,SKU3,DEL-MUM,2026-02-13,165.1,2011.4679086395136,0.9606252708166876
CUST1,SKU3,DEL-MUM,2026-02-14,128.9,118.81992013507119,0.7609380693825554
CUST1,SKU3,DEL-MUM,2026-02-15,134.5,284.5554808030561,0.7147534587921449
CUST1,SKU3,DEL-MUM,2026-02-16,116.3,21.209397309318547,0.17663951475985484
CUST1,SKU3,DEL-MUM,2026-02-17,133.9,270.9836385418035,0.7972903693013145
CUST1,SKU3,DEL-MUM,2026-02-18,152.0,1258.7367591118984,0.447704178798919
CUST1,SKU3,DEL-MUM,2026-02-19,129.3,213.30607011075398,0.8756334391351592
CUST1,SKU3,DEL-MUM,2026-02-20,130.7,211.59057952717632,0.881465718960379
CUST1,SKU3,DEL-MUM,2026-02-21,126.7,159.49223450219557,0.9538546691661103
CUST1,SKU3,DEL-MUM,2026-02-22,124.8,118.96024033570922,0.8167105585404189
CUST1,SKU3,DEL-MUM,2026-02-23,134.8,302.2636255787084,0.7984260995996137
CUST1,SKU3,DEL-MUM,2026-02-24,119.6,62.815175059778824,0.4407104580178032
CUST1,SKU3,DEL-MUM,2026-02-25,126.9,139.18192865288046,0.864817032217444
CUST1,SKU3,DEL-MUM,2026-02-26,113.5,-38.93024751445881,0.0
CUST1,SKU3,DEL-MUM,2026-02-27,120.1,60.91112396646338,0.4422269620092759
CUST1,SKU3,DEL-MUM,2026-02-28,122.4,85.86345157483083,0.5144152689552335
CUST1,SKU3,DEL-MUM,2026-03-01,128.0,148.70456690657545,0.8426526396702703
CUST1,SKU4,DEL-MUM,2026-01-01,100.5,16.730468878573163,0.14593608713147388
CUST1,SKU4,DEL-MUM,2026-01-02,114.3,228.1882914877146,0.7339644844514326
CUST1,SKU4,DEL-MUM,2026-01-03,101.9,1.2210090900171053,0.011784485296821634
CUST1,SKU4,DEL-MUM,2026-01-04,100.7,-23.20601712830984,0.0
CUST1,SKU4,DEL-MUM,2026-01-05,113.9,237.31922588344656,0.7322575967745595
CUST1,SKU4,DEL-MUM,2026-01-06,107.7,86.65906530330926,0.6634349359823065
CUST1,SKU4,DEL-MUM,2026-01-07,106.6,54.41967106308874,0.43597608016981393
CUST1,SKU4,DEL-MUM,2026-01-08,98.1,-73.23897748778066,0.0
CUST1,SKU4,DEL-MUM,2026-01-09,108.9,90.14489916127815,0.5818592351654548
CUST1,SKU4,DEL-MUM,2026-01-10,113.6,269.0926546324643,0.765524264117238
CUST1,SKU4,DEL-MUM,2026-01-11,108.2,172.9027636400118,0.9932745576865393
CUST1,SKU4,DEL-MUM,2026-01-12,111.0,127.85585469989678,0.7626068778609408
CUST1,SKU4,DEL-MUM,2026-01-13,129.3,1074.2294976986964,0.4266111304202328
CUST1,SKU4,DEL-MUM,2026-01-14,111.2,191.84791119047492,0.8787744947329987
CUST1,SKU4,DEL-MUM,2026-01-15,99.9,-32.923849704250586,0.0
CUST1,SKU4,DEL-MUM,2026-01-16,102.4,41.474622534882826,0.32578236230016255
CUST1,SKU4,DEL-MUM,2026-01-17,110.6,175.99504136592532,0.9183613764718699
CUST1,SKU4,DEL-MUM,2026-01-18,102.4,65.98613982811281,0.5091341718580829
CUST1,SKU4,DEL-MUM,2026-01-19,141.8,1828.7078288895468,0.9463064948652916
CUST1,SKU4,DEL-MUM,2026-01-20,111.5,197.8249461367413,0.8306212056649168
CUST1,SKU4,DEL-MUM,2026-01-21,104.9,66.33303298471537,0.4732157140698364
CUST1,SKU4,DEL-MUM,2026-01-22,104.8,94.28974456313159,0.6057368952834068
CUST1,SKU4,DEL-MUM,2026-01-23,98.2,-62.86722176938582,0.0
CUST1,SKU4,DEL-MUM,2026-01-24,140.9,1915.4624115870884,0.9333359060994411
CUST1,SKU4,DEL-MUM,2026-01-25,105.2,66.7054878566264,0.5143735498962032
CUST1,SKU4,DEL-MUM,2026-01-26,101.1,-1.1136679145544122,0.0
CUST1,SKU4,DEL-MUM,2026-01-27,99.6,-49.643047503920286,0.0
CUST1,SKU4,DEL-MUM,2026-01-28,112.0,205.7910005265689,0.821567738488368
CUST1,SKU4,DEL-MUM,2026-01-29,107.1,92.35427564106993,0.6510644108348682
CUST1,SKU4,DEL-MUM,2026-01-30,103.5,72.64987539960185,0.5680554305776936
CUST1,SKU4,DEL-MUM,2026-01-31,105.8,54.63972065059244,0.4188883466527227
CUST1,SKU4,DEL-MUM,2026-02-01,97.1,-98.28925186505174,0.0
CUST1,SKU4,DEL-MUM,2026-02-02,102.8,-4.046870044723221,0.0
CUST1,SKU4,DEL-MUM,2026-02-03,103.3,3.430418803269731,0.03167787881464923
CUST1,SKU4,DEL-MUM,2026-02-04,101.5,-12.05983029212075,0.0
CUST1,SKU4,DEL-MUM,2026-02-05,97.4,-81.90408335908958,0.0
CUST1,SKU4,DEL-MUM,2026-02-06,108.5,129.6207391220462,0.8036877147445727
CUST1,SKU4,DEL-MUM,2026-02-07,104.4,14.798631312906764,0.13327425652206126
CUST1,SKU4,DEL-MUM,2026-02-08,109.4,153.39669625358982,0.9379858906342872
CUST1,SKU4,DEL-MUM,2026-02-09,101.6,-19.35442224394086,0.0
CUST1,SKU4,DEL-MUM,2026-02-10,96.5,-90.8695285971026,0.0
CUST1,SKU4,DEL-MUM,2026-02-11,132.5,2167.5702119739926,0.7227543444715758
CUST1,SKU4,DEL-MUM,2026-02-12,102.5,-13.17172837834812,0.0
CUST1,SKU4,DEL-MUM,2026-02-13,96.4,-108.28625374056827,0.0
CUST1,SKU4,DEL-MUM,2026-02-14,95.9,-103.2617530265355,0.0
CUST1,SKU4,DEL-MUM,2026-02-15,95.1,-106.67411335178136,0.0
CUST1,SKU4,DEL-MUM,2026-02-16,105.9,70.88658472343997,0.5736201181349994
CUST1,SKU4,DEL-MUM,2026-02-17,99.1,-61.7464880836053,0.0
CUST1,SKU4,DEL-MUM,2026-02-18,98.2,-82.8542984046297,0.0
CUST1,SKU4,DEL-MUM,2026-02-19,110.1,150.80457776904376,0.9777568302594355
CUST1,SKU4,DEL-MUM,2026-02-20,98.7,-30.855195164778934,0.0
CUST1,SKU4,DEL-MUM,2026-02-21,106.1,70.4070769581844,0.5735287478051256
CUST1,SKU4,DEL-MUM,2026-02-22,100.4,12.305290613300485,0.10848487930913708
CUST1,SKU4,DEL-MUM,2026-02-23,133.9,1335.2710330162188,0.44852193771299476
CUST1,SKU4,DEL-MUM,2026-02-24,111.3,183.4071320611726,0.9287191154348486
CUST1,SKU4,DEL-MUM,2026-02-25,103.6,47.34952084119601,0.3689519706236225
CUST1,SKU4,DEL-MUM,2026-02-26,106.1,59.785658665426126,0.4725318507307473
CUST1,SKU4,DEL-MUM,2026-02-27,131.2,851.0161670343587,0.6120384837902642
CUST1,SKU4,DEL-MUM,2026-02-28,138.7,964.9205304511163,0.9562145971528951
CUST1,SKU4,DEL-MUM,2026-03-01,138.1,682.7608315968444,0.8015813045239109
CUST1,SKU5,DEL-MUM,2026-01-01,88.7,-140.73094307085495,0.0
CUST1,SKU5,DEL-MUM,2026-01-02,88.6,-157.10301707046102,0.0
CUST1,SKU5,DEL-MUM,2026-01-03,127.3,565.9526963726282,0.741516769847455
CUST1,SKU5,DEL-MUM,2026-01-04,106.5,237.13148174138888,0.8441472970976908
CUST1,SKU5,DEL-MUM,2026-01-05,104.3,156.47848464647745,0.8873881567478871
CUST1,SKU5,DEL-MUM,2026-01-06,96.5,71.87180803682816,0.5743436261817394
CUST1,SKU5,DEL-MUM,2026-01-07,105.8,208.9601698724337,0.8702677810351012
CUST1,SKU5,DEL-MUM,2026-01-08,97.5,13.290272693626719,0.1173997187653385
CUST1,SKU5,DEL-MUM,2026-01-09,100.0,99.82218455563941,0.6841417951966828
CUST1,SKU5,DEL-MUM,2026-01-10,105.8,218.67610176925683,0.7847356280397907
CUST1,SKU5,DEL-MUM,2026-01-11,96.7,19.403139933287605,0.16623531533365665
CUST1,SKU5,DEL-MUM,2026-01-12,98.9,78.70510699666772,0.5913248873487715
CUST1,SKU5,DEL-MUM,2026-01-13,89.3,-106.30573735903425,0.0
CUST1,SKU5,DEL-MUM,2026-01-14,132.2,1187.109282286379,0.7118988081987971
CUST1,SKU5,DEL-MUM,2026-01-15,103.0,159.67607968387063,0.9627680554669987
CUST1,SKU5,DEL-MUM,2026-01-16,99.7,102.50466756286647,0.7271048169198402
CUST1,SKU5,DEL-MUM,2026-01-17,95.6,27.15169011626665,0.23731156688230393
CUST1,SKU5,DEL-MUM,2026-01-18,96.0,-35.188414925050324,0.0
CUST1,SKU5,DEL-MUM,2026-01-19,98.1,55.49605976720102,0.4238210985492321
CUST1,SKU5,DEL-MUM,2026-01-20,92.1,-63.177946821557725,0.0
CUST1,SKU5,DEL-MUM,2026-01-21,100.7,75.01359803716429,0.557740256404462
CUST1,SKU5,DEL-MUM,2026-01-22,106.5,143.54036941096683,0.8148249083106818
CUST1,SKU5,DEL-MUM,2026-01-23,118.4,693.2494135957845,0.5211130978165739
CUST1,SKU5,DEL-MUM,2026-01-24,97.3,22.59175608724945,0.1950243360845424
CUST1,SKU5,DEL-MUM,2026-01-25,96.0,20.935877604339908,0.1722962751310374
CUST1,SKU5,DEL-MUM,2026-01-26,104.2,135.29368817204517,0.8955673510426316
CUST1,SKU5,DEL-MUM,2026-01-27,116.2,1671.444248592497,0.0
CUST1,SKU5,DEL-MUM,2026-01-28,100.4,70.01088583712902,0.5533909359210573
CUST1,SKU5,DEL-MUM,2026-01-29,90.6,-57.86721043105268,0.0
CUST1,SKU5,DEL-MUM,2026-01-30,97.3,60.18925520788389,0.4855145122793165
CUST1,SKU5,DEL-MUM,2026-01-31,90.7,-90.4020781484503,0.0
CUST1,SKU5,DEL-MUM,2026-02-01,121.2,715.3087432181717,0.626330389006309
CUST1,SKU5,DEL-MUM,2026-02-02,132.4,1400.1222660214667,0.9506230039737815
CUST1,SKU5,DEL-MUM,2026-02-03,116.4,1687.944476055682,0.0
CUST1,SKU5,DEL-MUM,2026-02-04,130.5,1872.7203080274312,0.8524398428926512
CUST1,SKU5,DEL-MUM,2026-02-05,97.3,78.46049713903545,0.6658169920801132
CUST1,SKU5,DEL-MUM,2026-02-06,99.2,111.73640355445781,0.7533616575054921
CUST1,SKU5,DEL-MUM,2026-02-07,99.3,77.54598166988228,0.5577910722065105
CUST1,SKU5,DEL-MUM,2026-02-08,88.9,-139.35770187487614,0.0
CUST1,SKU5,DEL-MUM,2026-02-09,125.3,1851.2314126478782,0.6669865905874945
CUST1,SKU5,DEL-MUM,2026-02-10,118.9,483.74463550381523,0.6301712711099312
CUST1,SKU5,DEL-MUM,2026-02-11,90.4,-99.72423715102934,0.0
CUST1,SKU5,DEL-MUM,2026-02-12,123.1,1102.6184174823206,0.5521367828981367
CUST1,SKU5,DEL-MUM,2026-02-13,98.7,53.275341996150075,0.373490119757272
CUST1,SKU5,DEL-MUM,2026-02-14,125.6,1035.6567447332006,0.710777194790723
CUST1,SKU5,DEL-MUM,2026-02-15,128.2,1761.991121086783,0.7310030257917868
CUST1,SKU5,DEL-MUM,2026-02-16,103.9,123.9038141767561,0.8440661332221797
CUST1,SKU5,DEL-MUM,2026-02-17,106.0,198.9900545274208,0.8265713135642152
CUST1,SKU5,DEL-MUM,2026-02-18,121.7,515.6262008575754,0.703336538348573
CUST1,SKU5,DEL-MUM,2026-02-19,125.9,1257.1642715066505,0.6565771431414753
CUST1,SKU5,DEL-MUM,2026-02-20,99.3,98.28702878489565,0.6936892581808363
CUST1,SKU5,DEL-MUM,2026-02-21,97.0,39.978903211605086,0.33904656849687254
CUST1,SKU5,DEL-MUM,2026-02-22,131.0,1623.381889027535,0.891969437871007
CUST1,SKU5,DEL-MUM,2026-02-23,95.7,16.692369944726465,0.142909597453998
CUST1,SKU5,DEL-MUM,2026-02-24,96.4,63.472407434182855,0.47336300972661394
CUST1,SKU5,DEL-MUM,2026-02-25,119.1,339.4097698143359,0.7370558571210395
CUST1,SKU5,DEL-MUM,2026-02-26,96.3,11.518733421994853,0.10237205763408974
CUST1,SKU5,DEL-MUM,2026-02-27,88.6,-108.46412665591535,0.0
CUST1,SKU5,DEL-MUM,2026-02-28,123.3,2083.679432109331,0.3939517434559565
CUST1,SKU5,DEL-MUM,2026-03-01,98.9,17.339806531246722,0.1478761081659168
CUST1,SKU1,DEL-BLR,2026-01-01,215.3,1294.6351613779052,0.852475389866537
CUST1,SKU1,DEL-BLR,2026-01-02,215.5,1312.4853713434816,0.8924424737150933
CUST1,SKU1,DEL-BLR,2026-01-03,169.7,351.0741752322269,0.7537015915445022
CUST1,SKU1,DEL-BLR,2026-01-04,152.8,102.30591176413446,0.6485055852230668
CUST1,SKU1,DEL-BLR,2026-01-05,216.5,1165.1268660630687,0.8643639818907068
CUST1,SKU1,DEL-BLR,2026-01-06,152.3,98.79679205683277,0.6173051515204936
CUST1,SKU1,DEL-BLR,2026-01-07,157.5,165.77933290385016,0.9913348758801425
CUST1,SKU1,DEL-BLR,2026-01-08,146.4,27.99201285833243,0.2547289050551391
CUST1,SKU1,DEL-BLR,2026-01-09,158.3,152.2524136392217,0.9943108557521634
CUST1,SKU1,DEL-BLR,2026-01-10,148.0,32.81726969428689,0.25638522249263085
